1.6523	-0.20509
1.6582	-0.25064
1.6641	-0.29482
1.6699	-0.33997
1.6758	-0.38026
1.6816	-0.41297
1.6875	-0.43661
1.6934	-0.43461
1.6992	-0.41251
1.7051	-0.37257
1.7109	-0.31726
1.7168	-0.2635
1.7227	-0.20887
1.7285	-0.1507
1.7344	-0.082503
1.7402	-0.010006
1.7461	0.04804
1.752	0.088062
1.7578	0.1085
1.7637	0.099814
1.7695	0.077384
1.7754	0.047886
1.7813	0.019869
1.7871	0.0090018
1.793	0.023418
1.7988	0.05995
1.8047	0.11371
1.8105	0.20165
1.8164	0.29691
1.8223	0.38413
1.8281	0.44804
1.834	0.47168
1.8398	0.46525
1.8457	0.43549
1.8516	0.38877
1.8574	0.34062
1.8633	0.2949
1.8691	0.25144
1.875	0.21089
1.8809	0.18058
1.8867	0.18563
1.8926	0.20202
1.8984	0.21173
1.9043	0.16883
1.9102	0.10073
1.916	0.032507
1.9219	-0.027842
1.9277	-0.08444
1.9336	-0.10873
1.9395	-0.096083
1.9453	-0.053426
1.9512	-0.0087007
1.957	0.039959
1.9629	0.057525
1.9688	0.04829
1.9746	0.040064
1.9805	0.084999
1.9863	0.12942
1.9922	0.15696
1.998	0.14911
2.0039	0.11332
2.0098	0.070502
2.0156	0.031695
2.0215	0.010846
2.0273	0.04257
2.0332	0.076273
2.0391	0.10158
2.0449	0.10903
2.0508	0.070361
2.0566	0.033163
2.0625	-0.011973
2.0684	-0.073686
2.0742	-0.15647
2.0801	-0.21683
2.0859	-0.24257
2.0918	-0.22467
2.0977	-0.15731
2.1035	-0.063198
2.1094	0.033218
2.1152	0.11637
2.1211	0.16532
2.127	0.20195
2.1328	0.224
2.1387	0.22806
2.1445	0.20139
2.1504	0.10991
2.1563	-0.012327
2.1621	-0.14524
2.168	-0.24978
2.1738	-0.2844
2.1797	-0.25324
2.1855	-0.17166
2.1914	-0.081144
2.1973	0.0031868
2.2031	0.08634
2.209	0.15696
2.2148	0.18789
2.2207	0.16348
2.2266	0.13028
2.2324	0.10522
2.2383	0.10879
2.2441	0.15209
2.25	0.20323
2.2559	0.25223
2.2617	0.28858
2.2676	0.29552
2.2734	0.27307
2.2793	0.22401
2.2852	0.15235
2.291	0.10623
2.2969	0.056572
2.3027	0.010006
2.3086	-0.027091
2.3145	-0.033503
2.3203	-0.026309
2.3262	0.0023995
2.332	0.056562
2.3379	0.12639
2.3438	0.1825
2.3496	0.21868
2.3555	0.23131
2.3613	0.21682
2.3672	0.19535
2.373	0.17044
2.3789	0.1394
2.3848	0.084473
2.3906	0.026959
2.3965	-0.034141
2.4023	-0.096905
2.4082	-0.15405
2.4141	-0.19971
2.4199	-0.23858
2.4258	-0.26777
2.4316	-0.27767
2.4375	-0.24344
2.4434	-0.17927
2.4492	-0.091461
2.4551	0.011912
2.4609	0.095839
2.4668	0.17663
2.4727	0.25434
2.4785	0.32717
2.4844	0.37137
2.4902	0.39159
2.4961	0.38261
2.502	0.33891
2.5078	0.25983
2.5137	0.15901
2.5195	0.046524
2.5254	-0.068158
2.5313	-0.17541
2.5371	-0.27771
2.543	-0.34989
2.5488	-0.37256
2.5547	-0.31806
2.5605	-0.26571
2.5664	-0.244
2.5723	-0.26761
2.5781	-0.33394
2.584	-0.39233
2.5898	-0.43727
2.5957	-0.46535
2.6016	-0.4705
2.6074	-0.44705
2.6133	-0.40244
2.6191	-0.34022
2.625	-0.26573
2.6309	-0.18752
2.6367	-0.1107
2.6426	-0.039631
2.6484	0.016308
2.6543	0.039962
2.6602	0.02932
2.666	-0.012326
2.6719	-0.077923
2.6777	-0.15771
2.6836	-0.23027
2.6895	-0.28385
2.6953	-0.3024
2.7012	-0.29909
2.707	-0.28595
2.7129	-0.26711
2.7188	-0.24696
2.7246	-0.23419
2.7305	-0.21263
2.7363	-0.18538
2.7422	-0.15574
2.748	-0.11985
2.7539	-0.082275
2.7598	-0.032779
2.7656	0.035711
2.7715	0.11128
2.7773	0.17785
2.7832	0.23132
2.7891	0.2684
2.7949	0.2818
2.8008	0.27863
2.8066	0.27229
2.8125	0.26851
2.8184	0.26613
2.8242	0.27987
2.8301	0.30943
2.8359	0.3555
2.8418	0.4214
2.8477	0.48845
2.8535	0.56351
2.8594	0.64261
2.8652	0.7073
2.8711	0.74816
2.877	0.78108
2.8828	0.80542
2.8887	0.81251
2.8945	0.79472
2.9004	0.71031
2.9063	0.5354
2.9121	0.23334
2.918	-0.079962
2.9238	-0.35095
2.9297	-0.57508
2.9355	-0.75123
2.9414	-0.86477
2.9473	-0.94384
2.9531	-0.99043
2.959	-1.0062
2.9648	-0.97572
2.9707	-0.92992
2.9766	-0.8418
2.9824	-0.68673
2.9883	-0.42064
2.9941	-0.18883
3	-0.01181
3.0059	0.095906
3.0117	0.12623
3.0176	0.094872
3.0234	-0.003764
3.0293	-0.16785
3.0352	-0.35769
3.041	-0.53449
3.0469	-0.70151
3.0527	-0.8515
3.0586	-0.94133
3.0645	-0.99981
3.0703	-1.0175
3.0762	-0.98934
3.082	-0.90722
3.0879	-0.56856
3.0938	-0.099607
3.0996	0.44264
3.1055	0.97451
3.1113	1.3619
3.1172	1.5661
3.123	1.6173
3.1289	1.5869
3.1348	1.4191
3.1406	1.1156
3.1465	0.71321
3.1523	0.26911
3.1582	-0.2074
3.1641	-0.57712
3.1699	-0.80607
3.1758	-0.8623
3.1816	-0.78737
3.1875	-0.60741
3.1934	-0.34395
3.1992	-0.020637
3.2051	0.28087
3.2109	0.58673
3.2168	0.83965
3.2227	0.98374
3.2285	0.81257
3.2344	0.46578
3.2402	0.054121
3.2461	-0.35481
3.252	-0.71417
3.2578	-0.99592
3.2637	-1.2337
3.2695	-1.44
3.2754	-1.6048
3.2813	-1.6864
3.2871	-1.6792
3.293	-1.5485
3.2988	-1.1561
3.3047	-0.53369
3.3105	0.034971
3.3164	0.48103
3.3223	0.80198
3.3281	0.96122
3.334	1.0298
3.3398	1.0209
3.3457	0.93493
3.3516	0.85545
3.3574	0.83505
3.3633	0.86299
3.3691	0.9097
3.375	0.93479
3.3809	0.94807
3.3867	0.95469
3.3926	0.96081
3.3984	0.95651
3.4043	0.93528
3.4102	0.89532
3.416	0.83515
3.4219	0.74669
3.4277	0.62458
3.4336	0.47499
3.4395	0.30714
3.4453	0.20445
3.4512	0.18284
3.457	0.21665
3.4629	0.291
3.4688	0.41999
3.4746	0.55114
3.4805	0.70704
3.4863	0.89186
3.4922	1.0545
3.498	1.1234
3.5039	1.1276
3.5098	1.0809
3.5156	1.0011
3.5215	0.94895
3.5273	0.93603
3.5332	0.96124
3.5391	1.0088
3.5449	1.0512
3.5508	1.0911
3.5566	1.1199
3.5625	1.1133
3.5684	1.0637
3.5742	0.97134
3.5801	0.84059
3.5859	0.67969
3.5918	0.48424
3.5977	0.27526
3.6035	0.06516
3.6094	-0.12964
3.6152	-0.26135
3.6211	-0.38353
3.627	-0.49556
3.6328	-0.59387
3.6387	-0.59164
3.6445	-0.57104
3.6504	-0.57991
3.6563	-0.66117
3.6621	-0.78118
3.668	-0.94988
3.6738	-1.1512
3.6797	-1.3731
3.6855	-1.6053
3.6914	-1.7983
3.6973	-1.967
3.7031	-2.1224
3.709	-2.2889
3.7148	-2.4284
3.7207	-2.5689
3.7266	-2.7241
3.7324	-2.9056
3.7383	-3.018
3.7441	-3.111
3.75	-3.2037
3.7559	-3.3101
3.7617	-3.423
3.7676	-3.5126
3.7734	-3.5758
3.7793	-3.6241
3.7852	-3.6482
3.791	-3.7051
3.7969	-3.7911
3.8027	-3.8769
3.8086	-3.9176
3.8145	-3.8649
3.8203	-3.6614
3.8262	-3.213
3.832	-1.6269
3.8379	0.12582
3.8438	1.6875
3.8496	2.6608
3.8555	3.3834
3.8613	3.9402
3.8672	4.3252
3.873	4.5328
3.8789	4.5746
3.8848	4.6328
3.8906	4.6894
3.8965	4.7258
3.9023	4.6674
3.9082	4.5404
3.9141	4.3485
3.9199	4.0705
3.9258	3.4602
3.9316	2.7447
3.9375	1.9304
3.9434	1.0283
3.9492	0.099887
3.9551	-0.48957
3.9609	-0.9117
3.9668	-1.2082
3.9727	-1.2869
3.9785	-1.195
3.9844	-0.86522
3.9902	-0.26294
3.9961	0.67098
4.002	1.378
4.0078	1.8981
4.0137	2.2636
4.0195	2.5354
4.0254	2.6483
4.0313	2.6569
4.0371	2.5723
4.043	2.3991
4.0488	2.114
4.0547	1.7906
4.0605	1.4343
4.0664	1.0433
4.0723	0.60498
4.0781	0.14313
4.084	-0.33054
4.0898	-0.80341
4.0957	-1.2751
4.1016	-1.6685
4.1074	-2.0011
4.1133	-2.2891
4.1191	-2.4965
4.125	-2.6111
4.1309	-2.6636
4.1367	-2.6747
4.1426	-2.6356
4.1484	-2.5374
4.1543	-2.4205
4.1602	-2.305
4.166	-2.1803
4.1719	-2.0632
4.1777	-1.9678
4.1836	-1.8925
4.1895	-1.7952
4.1953	-1.7166
4.2012	-1.6856
4.207	-1.688
4.2129	-1.6301
4.2188	-1.5187
4.2246	-1.3254
4.2305	-1.0232
4.2363	-0.54867
4.2422	-0.2012
4.248	0.10037
4.2539	0.36147
4.2598	0.56389
4.2656	0.63946
4.2715	0.67757
4.2773	0.69249
4.2832	0.69191
4.2891	0.68679
4.2949	0.65698
4.3008	0.6004
4.3066	0.516
4.3125	0.39394
4.3184	0.26684
4.3242	0.14023
4.3301	0.018181
4.3359	-0.15651
4.3418	-0.34743
4.3477	-0.51774
4.3535	-0.63726
4.3594	-0.68941
4.3652	-0.67146
4.3711	-0.57444
4.377	-0.39084
4.3828	-0.10688
4.3887	0.15393
4.3945	0.41283
4.4004	0.67482
4.4063	0.90797
4.4121	1.088
4.418	1.2156
4.4238	1.2941
4.4297	1.3398
4.4355	1.3548
4.4414	1.334
4.4473	1.2883
4.4531	1.2597
4.459	1.2854
4.4648	1.2916
4.4707	1.2616
4.4766	1.1881
4.4824	1.0951
4.4883	0.98712
4.4941	0.8722
4.5	0.7647
4.5059	0.64055
4.5117	0.51915
4.5176	0.41254
4.5234	0.33634
4.5293	0.33471
4.5352	0.35456
4.541	0.36637
4.5469	0.33906
4.5527	0.28379
4.5586	0.23234
4.5645	0.18837
4.5703	0.15548
4.5762	0.14727
4.582	0.17919
4.5879	0.22024
4.5938	0.24653
4.5996	0.22468
4.6055	0.20419
4.6113	0.18879
4.6172	0.1828
4.623	0.20441
4.6289	0.26498
4.6348	0.32411
4.6406	0.35576
4.6465	0.30646
4.6523	0.24712
4.6582	0.19575
4.6641	0.1627
4.6699	0.16739
4.6758	0.15505
4.6816	0.1181
4.6875	0.056369
4.6934	-0.026148
4.6992	-0.13797
4.7051	-0.28812
4.7109	-0.46225
4.7168	-0.62628
4.7227	-0.76616
4.7285	-0.8889
4.7344	-0.98196
4.7402	-1.0227
4.7461	-1.0265
4.752	-0.98409
4.7578	-0.88488
4.7637	-0.71644
4.7695	-0.48757
4.7754	-0.28642
4.7813	-0.13313
4.7871	-0.045959
4.793	-0.047228
4.7988	-0.10441
4.8047	-0.20242
4.8105	-0.32849
4.8164	-0.46688
4.8223	-0.56655
4.8281	-0.64492
4.834	-0.71333
4.8398	-0.78296
4.8457	-0.80847
4.8516	-0.80419
4.8574	-0.77478
4.8633	-0.71039
4.8691	-0.61335
4.875	-0.47755
4.8809	-0.29619
4.8867	-0.048905
4.8926	0.25153
4.8984	0.55056
4.9043	0.82716
4.9102	1.0573
4.916	1.2362
4.9219	1.3869
4.9277	1.5178
4.9336	1.6382
4.9395	1.7625
4.9453	1.8898
4.9512	2.012
4.957	2.1138
4.9629	2.1778
4.9688	2.2088
4.9746	2.204
4.9805	2.1587
4.9863	2.0662
4.9922	1.9859
4.998	1.9293
5.0039	1.9061
5.0098	1.9227
5.0156	1.9442
5.0215	1.9666
5.0273	1.9862
5.0332	1.9947
5.0391	2.0004
5.0449	1.9957
5.0508	1.9737
5.0566	1.9134
5.0625	1.762
5.0684	1.5709
5.0742	1.36
5.0801	1.0825
5.0859	0.71153
5.0918	0.31139
5.0977	-0.083345
5.1035	-0.42179
5.1094	-0.7478
5.1152	-1.0538
5.1211	-1.33
5.127	-1.5471
5.1328	-1.7614
5.1387	-1.9523
5.1445	-2.1193
5.1504	-2.2731
5.1563	-2.419
5.1621	-2.5381
5.168	-2.6277
5.1738	-2.6879
5.1797	-2.7119
5.1855	-2.6986
5.1914	-2.6397
5.1973	-2.521
5.2031	-2.3265
5.209	-2.1174
5.2148	-1.9056
5.2207	-1.7016
5.2266	-1.4933
5.2324	-1.2841
5.2383	-1.0858
5.2441	-0.91138
5.25	-0.85053
5.2559	-0.8404
5.2617	-0.84866
5.2676	-0.85205
5.2734	-0.871
5.2793	-0.88537
5.2852	-0.90844
5.291	-0.94963
5.2969	-1.0237
5.3027	-1.121
5.3086	-1.2157
5.3145	-1.3014
5.3203	-1.4083
5.3262	-1.5163
5.332	-1.6013
5.3379	-1.6391
5.3438	-1.5593
5.3496	-1.4136
5.3555	-1.2511
5.3613	-1.0928
5.3672	-0.96705
5.373	-0.81499
5.3789	-0.65884
5.3848	-0.49748
5.3906	-0.31849
5.3965	-0.088271
5.4023	0.13072
5.4082	0.30328
5.4141	0.37758
5.4199	0.36659
5.4258	0.34041
5.4316	0.29284
5.4375	0.20805
5.4434	0.068832
5.4492	-0.063229
5.4551	-0.16256
5.4609	-0.20398
5.4668	-0.17335
5.4727	-0.11391
5.4785	-0.011088
5.4844	0.14665
5.4902	0.34986
5.4961	0.53255
5.502	0.70976
5.5078	0.89061
5.5137	1.0677
5.5195	1.2476
5.5254	1.4086
5.5313	1.5362
5.5371	1.6067
5.543	1.6868
5.5488	1.7784
5.5547	1.8855
5.5605	2.0245
5.5664	2.1427
5.5723	2.2607
5.5781	2.3818
5.584	2.4969
5.5898	2.6069
5.5957	2.6939
5.6016	2.7538
5.6074	2.7845
5.6133	2.7855
5.6191	2.7895
5.625	2.7978
5.6309	2.804
5.6367	2.8198
5.6426	2.8257
5.6484	2.8194
5.6543	2.7997
5.6602	2.7555
5.666	2.6891
5.6719	2.5823
5.6777	2.4132
5.6836	2.192
5.6895	1.974
5.6953	1.7591
5.7012	1.546
5.707	1.3201
5.7129	1.092
5.7188	0.88184
5.7246	0.70245
5.7305	0.52044
5.7363	0.2969
5.7422	0.092576
5.748	-0.074377
5.7539	-0.34879
5.7598	-0.67152
5.7656	-0.97791
5.7715	-1.243
5.7773	-1.4847
5.7832	-1.6696
5.7891	-1.8107
5.7949	-1.9092
5.8008	-1.9533
5.8066	-1.951
5.8125	-1.9273
5.8184	-1.8884
5.8242	-1.8352
5.8301	-1.8144
5.8359	-1.8221
5.8418	-1.8542
5.8477	-1.9042
5.8535	-1.9303
5.8594	-1.9494
5.8652	-1.958
5.8711	-1.9461
5.877	-1.913
5.8828	-1.8561
5.8887	-1.7648
5.8945	-1.6246
5.9004	-1.256
5.9063	-0.82315
5.9121	-0.36916
5.918	0.06341
5.9238	0.34286
5.9297	0.5241
5.9355	0.62917
5.9414	0.6774
5.9473	0.6763
5.9531	0.66542
5.959	0.63944
5.9648	0.596
5.9707	0.54796
5.9766	0.4961
5.9824	0.4463
5.9883	0.40023
5.9941	0.34952
6	0.28073
6.0059	0.19217
6.0117	0.080349
6.0176	-0.068073
6.0234	-0.24861
6.0293	-0.42836
6.0352	-0.60253
6.041	-0.78624
6.0469	-0.94303
6.0527	-1.0706
6.0586	-1.1705
6.0645	-1.2475
6.0703	-1.3035
6.0762	-1.351
6.082	-1.3906
6.0879	-1.42
6.0938	-1.4412
6.0996	-1.4539
6.1055	-1.4663
6.1113	-1.4914
6.1172	-1.5182
6.123	-1.5461
6.1289	-1.572
6.1348	-1.592
6.1406	-1.6235
6.1465	-1.6552
6.1523	-1.6921
6.1582	-1.7383
6.1641	-1.7789
6.1699	-1.8091
6.1758	-1.7578
6.1816	-1.5741
6.1875	-1.2635
6.1934	-0.94949
6.1992	-0.64997
6.2051	-0.36808
6.2109	-0.044561
6.2168	0.23251
6.2227	0.45602
6.2285	0.6201
6.2344	0.71088
6.2402	0.77994
6.2461	0.84547
6.252	0.91122
6.2578	0.96915
6.2637	1.0123
6.2695	1.0448
6.2754	1.0581
6.2813	1.0229
6.2871	0.95372
6.293	0.88185
6.2988	0.82232
6.3047	0.79808
6.3105	0.82271
6.3164	0.84462
6.3223	0.82428
6.3281	0.70182
6.334	0.55396
6.3398	0.30054
6.3457	-0.019226
6.3516	-0.3461
6.3574	-0.67294
6.3633	-0.96617
6.3691	-1.2131
6.375	-1.4022
6.3809	-1.5322
6.3867	-1.6508
6.3926	-1.7387
6.3984	-1.7793
6.4043	-1.7415
6.4102	-1.6546
6.416	-1.5194
6.4219	-1.3404
6.4277	-1.1639
6.4336	-0.98694
6.4395	-0.83437
6.4453	-0.72354
6.4512	-0.69094
6.457	-0.72285
6.4629	-0.80502
6.4688	-0.92723
6.4746	-1.0635
6.4805	-1.1341
6.4863	-1.1688
6.4922	-1.1647
6.498	-1.0838
6.5039	-0.96424
6.5098	-0.7637
6.5156	-0.48997
6.5215	-0.18315
6.5273	0.070468
6.5332	0.27977
6.5391	0.44023
6.5449	0.53953
6.5508	0.59305
6.5566	0.62
6.5625	0.62891
6.5684	0.63007
6.5742	0.63878
6.5801	0.65296
6.5859	0.67348
6.5918	0.70135
6.5977	0.74161
6.6035	0.79317
6.6094	0.85935
6.6152	0.94339
6.6211	1.0581
6.627	1.1842
6.6328	1.3046
6.6387	1.4051
6.6445	1.4561
6.6504	1.4307
6.6563	1.3659
6.6621	1.2849
6.668	1.2176
6.6738	1.1671
6.6797	1.1414
6.6855	1.1435
6.6914	1.1688
6.6973	1.1968
6.7031	1.2022
6.709	1.1542
6.7148	0.96137
6.7207	0.6968
6.7266	0.42224
6.7324	0.14002
6.7383	-0.18429
6.7441	-0.45262
6.75	-0.69907
6.7559	-0.92482
6.7617	-1.1199
6.7676	-1.2562
6.7734	-1.3588
6.7793	-1.4246
6.7852	-1.4437
6.791	-1.4057
6.7969	-1.2687
6.8027	-1.021
6.8086	-0.6509
6.8145	-0.33829
6.8203	-0.10004
6.8262	0.07822
6.832	0.2128
6.8379	0.33181
6.8438	0.43838
6.8496	0.52912
6.8555	0.60064
6.8613	0.63865
6.8672	0.65807
6.873	0.66957
6.8789	0.67832
6.8848	0.67174
6.8906	0.63012
6.8965	0.5639
6.9023	0.48025
6.9082	0.39607
6.9141	0.35929
6.9199	0.36341
6.9258	0.40455
6.9316	0.47424
6.9375	0.56682
6.9434	0.64262
6.9492	0.68409
6.9551	0.66638
6.9609	0.60406
6.9668	0.50231
6.9727	0.36846
6.9785	0.21793
6.9844	0.071003
6.9902	-0.075091
6.9961	-0.20718
7.002	-0.29898
7.0078	-0.34156
7.0137	-0.36457
7.0195	-0.36882
7.0254	-0.35198
7.0313	-0.32422
7.0371	-0.29431
7.043	-0.25773
7.0488	-0.20912
7.0547	-0.12056
7.0605	0.0021659
7.0664	0.13925
7.0723	0.27314
7.0781	0.41333
7.084	0.53791
7.0898	0.63946
7.0957	0.7125
7.1016	0.75302
7.1074	0.774
7.1133	0.77818
7.1191	0.76494
7.125	0.71977
7.1309	0.65989
7.1367	0.55391
7.1426	0.39248
7.1484	0.19421
7.1543	0.00078769
7.1602	-0.18627
7.166	-0.36866
7.1719	-0.55475
7.1777	-0.66438
7.1836	-0.71595
7.1895	-0.71692
7.1953	-0.67637
7.2012	-0.5505
7.207	-0.38771
7.2129	-0.21059
7.2188	-0.051806
7.2246	0.11817
7.2305	0.2531
7.2363	0.34504
7.2422	0.38793
7.248	0.40944
7.2539	0.41499
7.2598	0.40886
7.2656	0.39613
7.2715	0.36439
7.2773	0.33121
7.2832	0.29965
7.2891	0.27269
7.2949	0.26612
7.3008	0.27367
7.3066	0.29064
7.3125	0.31461
7.3184	0.36606
7.3242	0.41862
7.3301	0.47617
7.3359	0.53981
7.3418	0.59755
7.3477	0.63995
7.3535	0.67567
7.3594	0.70736
7.3652	0.72758
7.3711	0.73585
7.377	0.73345
7.3828	0.71907
7.3887	0.68519
7.3945	0.61755
7.4004	0.52303
7.4063	0.40411
7.4121	0.263
7.418	0.12267
7.4238	0.0015826
7.4297	-0.090059
7.4355	-0.13471
7.4414	-0.15519
7.4473	-0.14796
7.4531	-0.11338
7.459	-0.052479
7.4648	0.014171
7.4707	0.092091
7.4766	0.17733
7.4824	0.26369
7.4883	0.31394
7.4941	0.34436
7.5	0.35416
7.5059	0.34216
7.5117	0.28141
7.5176	0.17661
7.5234	0.044497
7.5293	-0.099252
7.5352	-0.23493
7.541	-0.37254
7.5469	-0.50488
7.5527	-0.62396
7.5586	-0.69151
7.5645	-0.72379
7.5703	-0.73506
7.5762	-0.73141
7.582	-0.70564
7.5879	-0.66168
7.5938	-0.61544
7.5996	-0.57119
7.6055	-0.51944
7.6113	-0.47331
7.6172	-0.44492
7.623	-0.43913
7.6289	-0.46113
7.6348	-0.50158
7.6406	-0.55247
7.6465	-0.61114
7.6523	-0.675
7.6582	-0.72918
7.6641	-0.7666
7.6699	-0.78979
7.6758	-0.80599
7.6816	-0.82439
7.6875	-0.83566
7.6934	-0.84283
7.6992	-0.85218
7.7051	-0.85624
7.7109	-0.84657
7.7168	-0.82405
7.7227	-0.79041
7.7285	-0.70178
7.7344	-0.55718
7.7402	-0.38648
7.7461	-0.21901
7.752	-0.054073
7.7578	0.093282
7.7637	0.20087
7.7695	0.25351
7.7754	0.27478
7.7813	0.27502
7.7871	0.26149
7.793	0.24027
7.7988	0.23014
7.8047	0.22985
7.8105	0.23848
7.8164	0.25529
7.8223	0.27762
7.8281	0.30147
7.834	0.34029
7.8398	0.39673
7.8457	0.46282
7.8516	0.51555
7.8574	0.54808
7.8633	0.55402
7.8691	0.51798
7.875	0.41406
